Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
achapp,BiostatsChapple,2023-02-24,2023-02-25,15,216.75666666666666,47.25,5.210496794871795,3.541109715998975,9.583333333333334,1000.338333333332,2496
aashish_tripathee,Michigan_Riles,2023-03-05,2023-03-05,18,3.828333333333333,3.3666666666666667,1.3277456647398842,0.1666887335841864,1.3833333333333333,1011.3800000000001,173
kjensen11,UNL_Fuchs,2023-03-16,2023-03-16,15,42.05972222222222,200.55,5.235650069156293,17.11673685539281,4.023333333333333,1000.8925000000004,482
abgvg9,UAB_Thyme,2023-03-10,2023-03-16,24,1367.9202777777778,162.45,65.39857901726427,44.02130473602717,133.83333333333334,1000.6194444444436,1255
abills,CMU_Viswanathan,2023-02-23,2023-02-24,17,46.65694444444444,157.81666666666666,9.962336892052196,17.719419555966955,29.796666666666667,1004.446944444444,281
npcooley,BiomedInfo,2023-03-06,2023-03-08,20,313.91055555555556,153.88333333333333,42.420345345345346,31.997086241510843,81.325,1012.3066666666665,444
katherinegonglewski,AMNH_MacLow,2023-03-16,2023-03-19,29,4.68,66.38333333333334,16.517647058823528,16.911195205671117,42.31666666666667,1016.0902777777777,17
naharrison,Emory_Lin,2023-03-06,2023-03-08,23,989.2094444444444,21.266666666666666,4.158380625423294,2.6013337136958703,8.433333333333334,1000.0463888888959,14273
cnatzke,Mines_Leach,2023-03-13,2023-03-13,30,25.00611111111111,10.266666666666667,2.4636562671045428,0.36861036071661923,2.5166666666666666,1000.7508333333338,609
shafayetrahat,UMontana_Roy,2023-02-27,2023-02-28,21,44.215555555555554,4.083333333333333,2.514628751974724,0.747542397407286,3.533333333333333,1017.7222222222223,1055
rkhatiwada,LoyolaChicago_Li,2023-02-27,2023-03-01,20,4.380833333333333,3.8666666666666667,1.0772540983606558,0.4995156969609068,1.85,1005.7011111111113,244
goodgolden_555,CUAnschutz_JuarezColunga,2023-03-03,2023-03-03,24,203.49027777777778,58.93333333333333,4.98343537414966,6.7645953567970984,15.05,1000.4091666666664,2450
gpagola,SSGAforCSP,2023-02-25,2023-02-26,16,55.143055555555556,495.2,26.68212365591398,61.348282361860946,45.69166666666667,1001.0016666666668,124
shc167,BiomedInfo,2023-03-14,2023-03-14,23,1544.2541666666666,221.95,96.3152286902287,64.6397836580221,192.27,1000.4591666666666,962
arkajitmandal,Columbia_Mandal,2023-03-15,2023-03-17,16,2469.932222222222,427.65,14.530437624603719,22.502789341705217,37.36666666666667,1000.0591666666759,10199
ahoerter,TG-MED220017,2023-03-01,2023-03-13,31,777.7169444444445,63.63333333333333,27.62760015788435,17.171941920286766,50.733333333333334,1000.4041666666664,1689
